0,1
-0.13337404,-0.075077266
-0.30722436,-0.10391236
-0.23675369,0.0055011204
-0.27914613,0.0010860376
-0.25482368,0.07563997
-0.24416988,0.07364346
-0.23171711,-0.019961752
-0.34781426,0.013670906
-0.24408706,-0.0075172633
-0.27914613,0.0010860376
-0.268724,0.03215688
-0.29028204,0.07433382
0.07438712,-0.13287559
-0.36168167,0.08179685
-0.22881223,-0.030829355
-0.31894615,-0.023705345
-0.29346877,-0.043478724
-0.35723686,-0.020431804
-0.37616894,-0.0089777075
-0.36366108,0.041855767
-0.089385904,0.044598006
-0.31939107,0.07994059
-0.3729379,0.06829284
-0.3450781,-0.034667797
-0.39690804,-7.610209e-05
-0.26518288,-0.011752702
-0.1780048,-0.020729404
-0.368072,0.05472933
-0.36366108,0.041855767
-0.32659367,0.0013741169
0.16103193,-0.017638875
-0.19164917,0.025767712
-0.1629555,0.006206195
-0.25187516,-0.015094219
-0.35723686,-0.020431804
-0.34607488,-0.043828942
-0.21391475,0.075949684
-0.20395958,0.12862611
-0.2108374,-0.16334546
-0.2108374,-0.16334546
-0.24019405,-0.0792561
-0.2108374,-0.16334546
-0.082951635,-0.07704291
0.046500348,-0.24554938
-0.32156664,-0.0845141
-0.31247988,0.06019623
0.016852256,0.20847423
-0.28149846,-0.043470178
-0.3484888,-0.010333127
-0.18745278,0.20314297
-0.28855848,0.05976126
-0.19889422,-0.00022864528
-0.2877689,0.012973376
-0.12845498,-0.019906402
-0.2807223,-0.08217748
-0.054630227,-0.09374574
-0.32230312,0.025438039
-0.22653466,-0.064526625
-0.19041853,0.070288405
-0.26559043,-0.07162564
-0.2517174,-0.027099427
-0.2829574,-0.07688397
-0.29592672,0.22196934
-0.11350061,-0.0055738464
-0.032001887,-0.018720927
-0.23440446,-0.09069811
-0.17683893,0.051491685
-0.2400668,0.2332752
-0.16903365,-0.03648408
-0.012852466,0.19906868
-0.24608898,0.049987976
-0.23304147,0.0012314115
-0.15450898,0.1454128
-0.17693725,0.16323361
-0.038494572,0.19525252
-0.034245856,-0.03838211
-0.11927173,-0.1654621
-0.33987397,-0.1372022
-0.13991079,-0.08033736
0.14927429,0.23324731
-0.32821584,0.17716128
-0.2819288,0.06997333
-0.19522531,0.016419813
0.22003788,-0.00670542
-0.14427406,-0.0724825
-0.24520922,0.2734479
-0.19220999,0.16229722
-0.10016748,0.2354793
0.21647447,-0.0037484542
-0.28546423,0.20852782
-0.054630227,-0.09374574
-0.00742958,0.06644702
-0.2765355,-0.09243983
-0.0082304785,-0.17947517
-0.32213986,0.07775439
-0.2168226,0.20850082
-0.34251356,0.13038658
-0.22614634,0.07846552
-0.334015,0.04943434
-0.18418258,0.03340579
0.22003788,-0.00670542
-0.19831192,0.09403023
-0.27252138,0.022710182
-0.20657513,-0.048227437
-0.32064193,-0.015830832
-0.2660414,-0.13215372
-0.1463593,-0.029661812
-0.24608898,0.049987976
-0.20182836,-0.06167943
-0.29592672,0.22196934
-0.23440446,-0.09069811
-0.17693725,0.16323361
-0.10016748,0.2354793
-0.09865447,0.023984566
-0.20211498,-0.013207823
-0.018696332,-0.18059137
-0.04801593,-0.1536032
0.0767999,-0.12282096
-0.04801593,-0.1536032
-0.09865447,0.023984566
-0.35495716,-0.076935165
-0.2155129,-0.10221724
-0.31085575,0.048075132
-0.18234387,-0.078419216
-0.27847236,-0.02312303
-0.3387211,-0.08368708
-0.28687978,-0.043806832
-0.16861482,-0.065083414
-0.35514855,0.10758299
-0.28687978,-0.043806832
-0.26837403,0.023058169
-0.3983622,-0.13125873
-0.24656536,-0.03091608
-0.29295498,0.025873944
-0.15905878,-0.10859805
-0.008902203,0.1660547
-0.2705826,0.060877763
0.19184265,-0.2631705
-0.05305198,-0.14722592
-0.14682049,0.0027983412
-0.16116962,-0.051718492
-0.190155,-0.026340393
-0.3071243,0.013535784
-0.20897709,-0.146147
-0.13133064,0.116492555
-0.20750105,-0.058032613
0.09857454,0.07847868
-0.37231237,0.09511947
-0.13412437,-0.066123635
-0.20950446,0.025070252
-0.18022937,0.08464733
-0.1525693,-0.048988678
-0.29009128,0.06296231
-0.3432822,0.040854204
-0.12064743,-0.070062816
-0.3077017,0.015568079
-0.30911773,-0.0027296664
-0.26403823,0.0072532776
-0.31983882,0.07426548
-0.20024604,-0.04224286
-0.2862316,0.0089945495
-0.24050763,0.057214294
-0.26743662,0.0038299714
-0.045290112,0.15348378
-0.04414466,-0.07938737
-0.3232863,-0.0009726663
-0.30675203,-0.100180045
-0.18775845,-0.061167933
-0.3288654,0.02980127
-0.31215602,-0.039278444
-0.020088807,-0.28894687
-0.27664432,-0.032177757
-0.17946872,0.073402286
-0.21259591,0.020860126
-0.2268487,0.022526972
-0.28590226,-0.049680565
-0.24713348,-0.12753528
0.03712571,-0.14494462
0.40554112,-0.13811362
-0.29295498,0.025873944
-0.35514855,0.10758299
-0.24656536,-0.03091608
-0.36405134,0.10304653
-0.29299897,-0.008106733
-0.12558086,-0.086737625
-0.05305198,-0.14722592
-0.23419282,0.0131047405
-0.20603472,-0.09590089
-0.3983622,-0.13125873
-0.020088807,-0.28894687
-0.190155,-0.026340393
0.27334243,-0.17675424
-0.33557427,0.047237024
-0.31610054,0.019611444
0.042035658,-0.1354815
-0.14173798,-0.07337076
-0.051024593,-0.18542334
-0.14987646,-0.1157245
-0.22901392,0.09912868
0.19522431,-0.07636699
0.036611125,-0.1271276
-0.16810285,-0.102763414
-0.33265123,-0.0069117984
-0.24325822,-0.035869848
-0.20160024,0.16425529
-0.23828045,0.02328678
-0.053825337,-0.17805065
0.06545204,-0.10301657
-0.17518848,-0.015628742
-0.04719096,0.12570816
-0.15518045,0.035080668
-0.057520676,0.23445226
0.110756606,0.12733757
-0.14546911,-0.022880457
-0.18106052,0.022660378
-0.03447541,-0.046620563
-0.20951873,-0.13744344
-0.2097998,0.1360902
0.30120975,0.008312045
-0.12905079,-0.008241041
-0.3277358,0.035587013
-0.19277972,-0.026720189
-0.23382297,0.064796664
-0.23382297,0.064796664
-0.3513924,0.04504078
-0.26837,-0.060069796
-0.2161468,0.020328535
-0.22786777,-0.012255657
-0.27033675,-0.00711997
-0.3513924,0.04504078
-0.22169983,0.037804753
-0.21978906,0.02955933
-0.248759,0.045655765
-0.19766137,-0.15204857
-0.41106337,0.06857401
-0.27505976,0.040225264
-0.34703386,-0.07037496
-0.30871594,0.079423934
-0.32132292,-0.09741366
-0.35665137,-0.026440997
-0.29482454,0.06405195
-0.25832254,0.028621301
-0.29766765,0.07928229
-0.35373122,0.055115648
-0.26762468,0.103322774
-0.23382297,0.064796664
-0.3184669,0.0024041496
-0.22236335,0.015514133
-0.40648776,-0.029929815
-0.18249503,-0.13750067
-0.35458106,0.054187868
-0.30942482,0.10004321
-0.25547928,0.035757106
-0.27842915,-0.07572615
-0.18835823,-0.07584746
-0.32643312,0.007409593
-0.26041466,-0.0009589982
-0.3432808,0.01624551
-0.34136963,0.07857014
-0.33970553,0.0894223
-0.33378404,0.11106679
-0.3513924,0.04504078
-0.29482454,0.06405195
-0.248759,0.045655765
-0.41106337,0.06857401
-0.3513924,0.04504078
-0.16577595,0.23714784
-0.09303197,0.16208556
-0.21451768,0.058970314
-0.17387778,-0.12130302
-0.24033968,0.13770339
-0.14518046,-0.061761476
-0.22962381,0.0764552
-0.109613016,0.24336809
-0.31406698,-0.024930406
-0.19560602,0.030569948
-0.13762775,0.06693053
