0,1
-0.19337618,-0.07431698
-0.1153144,0.0798507
0.16104656,0.15886869
-0.12708548,0.009883473
-0.14633182,0.123538025
0.3242623,-0.097278565
0.3118653,0.31136936
-0.06905135,0.20418069
-0.080618344,0.055752456
-0.26787946,0.03614535
-0.04324267,0.094859496
0.09084031,0.13712804
-0.07061399,0.16560194
0.4432896,0.121886924
-0.24808869,0.08564857
0.056362454,0.1256383
-0.06369126,0.20220456
-0.25615743,0.00616044
-0.06905135,0.20418069
-0.05133482,0.031532727
-0.06905135,0.20418069
0.06185483,0.19549853
-0.022947099,0.21565878
-0.080618344,0.055752456
-0.0051546134,0.0022962466
0.065592915,0.1730924
-0.06507827,0.089839116
-0.016344327,-0.0064029135
0.10616718,-0.061634555
-0.06905135,0.20418069
0.12997195,0.10671012
-0.31387013,0.051272728
0.28037405,0.17231305
0.043231733,0.1118543
-0.18666479,0.04414125
-0.06905135,0.20418069
0.27465412,0.10524205
-0.06905135,0.20418069
-0.13425833,-0.18170333
-0.14568646,0.027719548
0.17454568,-0.15284368
0.0759009,-0.006524502
-0.10050753,-0.093486816
-0.13389745,0.08945762
-0.067116655,0.07494815
-0.037603687,0.15091048
-0.2732487,0.14678773
-0.09139216,0.018862272
0.14233468,-0.1700835
0.049659133,-0.101623744
-0.0875084,-0.13602607
0.035555985,0.10590092
-0.27024525,0.038647067
-0.18445212,0.08856742
-0.16127773,0.043491013
-0.09257855,0.008173875
-0.09110466,0.036912546
-0.06905135,0.20418069
-0.11374997,0.112270065
0.2660144,-0.07374169
-0.20643881,0.22371116
0.08462863,-0.0035808338
-0.25518957,0.038772505
-0.067538284,0.0037689954
0.27836314,0.0594354
0.04627359,0.23881117
-0.06905135,0.20418069
0.20775568,0.11664002
-0.06905135,0.20418069
-0.03153836,0.09839951
-0.039712932,-0.27997333
0.08462863,-0.0035808338
0.77526164,0.4639669
0.11653,0.18801337
-0.06905135,0.20418069
0.023380276,0.04595853
-0.12517467,0.13113874
-0.06905135,0.20418069
0.00023483485,0.022021953
0.09835197,0.13683064
-0.20763691,0.12975621
-0.13416845,0.008322913
-0.06905135,0.20418069
-0.0703798,0.005737949
-0.06905135,0.20418069
0.09510338,-0.22709727
-0.05377419,-0.16612677
0.15806243,0.17956072
-0.06905135,0.20418069
-0.22344542,0.09379442
-0.06905135,0.20418069
-0.06905135,0.20418069
0.15954995,-0.22365825
0.09510338,-0.22709727
-0.13249405,0.34757295
-0.09149972,0.20546547
-0.080618344,0.055752456
-0.06905135,0.20418069
-0.06905135,0.20418069
0.25255316,-0.110883825
-0.06905135,0.20418069
-0.11514003,0.05454459
0.27836314,0.0594354
-0.058930367,0.18393536
-0.06905135,0.20418069
-0.06905135,0.20418069
-0.06905135,0.20418069
-0.06905135,0.20418069
-0.06905135,0.20418069
-0.06905135,0.20418069
-0.07910184,-0.047005124
-0.09452474,0.13945222
