Savannas,Grasslands,Urban and built-up,Croplands,Forests,Waterbodies & Wetlands
0.003200795250346859,0.0022894393824558342,0.002172425071878823,0.008880529053577032,0.00022588581799372147,0.001861905791068989
0.00297063298138947,0.00961909467818495,0.008466431788486795,0.005495366460670301,0.0005520569497954719,0.0006118941176784494
0.001264393911534606,0.007170923871285363,0.005004443584259859,0.004499839397295164,0.002284057245588375,0.0017492158816811818
0.0035716703690688925,0.0003803581100693601,0.0022753669945206802,0.003663220149729369,0.000967597671113965,0.00039189239668715846
0.0009841333705843576,0.002125716058880221,0.004554416917834944,0.000350856391995313,0.0008555140850932268,6.962343643271859e-05
0.004675541961542233,0.00934210652689033,0.0005062852155633816,0.007723824746712719,0.0013496247963636797,0.0009224479967127733
0.0025646771901377628,0.0005493015846967581,0.008785102857415128,0.005668422290812774,0.0005685002110683029,0.003299317073300888
0.002307021080311483,0.0059012043875591915,0.0048954227427744496,0.0047426585833929835,0.0019472723137842465,0.0015955440333632173
0.0006375527836344287,0.0068056555845715455,0.0060132300640978065,0.0006706685454335974,0.0007771763445942732,0.0009170282082479509
0.0024035536705311485,0.005324376214181642,0.0035830922145986253,0.0072301859237723564,0.00089302237175371,0.002417267345991291
0.0004738435696469302,0.0041588596605224015,0.00239039867447242,0.005096315851322266,0.00011719307398687214,0.0009016443471439549
0.0038629759749053854,0.000222579711499059,0.008613972946632574,0.004284440068417595,0.0006299766412790145,0.00022154427616974043
0.0021880223882968677,0.003089165930727143,0.005892648735331885,0.0032926570819319695,0.0007346979196394596,0.0007249592431907445
0.0017019207119553768,7.673414544378339e-05,0.0017902130495904846,0.00044073817645414967,0.00037238877294996193,0.0028453889440317624
0.0005344708317216193,0.0022653795550783146,0.005452278501766471,0.001566915329549243,0.0009776076225385274,0.0012462178214651639
0.0025460311059672465,0.00022975778973409423,0.0019227809170298557,0.006566464508219427,0.0005053051349053463,0.0005888391713627049
0.0005225337200084989,0.0003887485913595799,0.007738586671749065,0.004861918444314795,0.0014651688992342086,0.0003872647311518101
0.003015527942467711,0.00029332594943312895,0.0065847911845697505,0.0048011849208576835,0.0004139149751474505,0.001524503113793545
0.0012636898507189607,0.0014259193868762141,0.005551967939290084,0.0018052531141527102,0.00020951223155679224,0.0002463502310664276
0.0003251608223872981,0.00027896682865241016,0.00200752780982387,0.003984080836209602,0.00043953208981402207,7.892045818391393e-05
0.0013480317254556385,0.003007324278036213,0.0034884604902602366,0.00609636261876863,0.0006058459231116819,0.0023897514968621927
0.0002518728798015458,0.0025271370782615956,0.006640784000622931,0.004552079324330287,0.0004032315003091705,0.0009936556790044399
0.002429988759997167,0.0004691481069200765,0.006412279900971952,0.004484508790901023,0.00021009285518930747,0.0006444545391478825
0.003123547187354719,1.4943089978448275e-05,0.004296517468212525,0.0028288655420212975,0.0008599732745909437,0.0005097102597762978
0.0007213324737903519,0.002793238798700067,0.004489151993632385,0.005050448515514688,0.0002802554149424467,7.829509797643443e-05
0.0016993864477096408,0.0034772356949482456,0.002390831314288959,0.004229820593794125,0.00010179493525256849,0.0002375118068007172
0.00044694206205870814,0.004113164811877732,0.007016346107355534,0.004188741080095897,0.0005435101699248478,0.0006156462789233265
0.0019027607100667204,0.008644983663091155,0.0036043047424562376,0.0012575549917756706,0.0007239215450199772,0.002586114602010758
0.0005931792177194111,0.0010113590605459264,0.005641489243054431,0.003279150635761492,5.989713393027017e-05,0.0006234841268570697
0.0009403131219854138,0.009950584645060557,0.0010704782823069588,0.000811775238640375,0.00017372259084855404,0.0004096109358990779
0.001465659538350622,0.005239570250842339,0.002476981541310224,0.004693224320113939,0.00044129718565686835,0.0004109867283555328
0.0007291427605210876,0.004758704223929244,0.005588441452351396,0.0034046011506706935,0.0004202089353239155,1.5550623825990436e-05
0.0011060564864906583,0.0008343986077700037,0.0037472208272333316,0.0029024639434862332,0.00017832113001807457,0.00027069758847762977
0.0014689067306766837,0.003920330475579771,0.0007509748758635579,0.0005738300554498745,0.0005017981681649543,0.0018799995464053962
0.0010360849008954774,0.0003638617213111644,0.003023025697171173,0.002127133606742234,3.848373436310883e-05,0.00045205204864668714
0.0015696140291080094,0.006722660815038399,0.004157673029221539,0.0004019233026136453,0.00018417381623382802,0.0005491496435280055
0.0007707054035323323,0.00014342965287685163,0.0030932077815221106,0.0036156818640056283,0.0004076906898068874,0.0005407698167477801
0.00794842984719589,0.0004703012237622936,0.0006373509224214702,0.002295837306587308,0.0013610979193421804,0.0017742302899803621
0.0042792780905865,0.010568157268299993,0.0024028178529624084,0.002449315732124647,0.011279357259857781,0.00011344034163678279
0.0012635142788782834,0.008642046031238616,0.0026591668268971286,0.0001677221963126569,0.006474371551560122,0.0016713376905097335
0.0044262866982744216,0.004609747613848501,0.002906096551222024,0.0029102154274812716,0.011189546396380328,0.00022600517898309426
0.004580465376183135,0.000224709568699915,0.0006821500067746563,0.00035788012702973014,0.0043799692092965185,0.0003632925898650956
0.004135967132270419,0.008951174720738222,0.0021271582094498868,0.0013486433074060638,0.00054931640625,0.0006733878714139344
0.004954660398801611,0.0088899972775771,0.002583301129118766,4.290367392188971e-05,0.00032974777337804414,0.00013991392375341531
0.007918871707109339,0.00037531581765647766,0.001185402351339864,0.00207430956540977,0.01620288308896975,0.001335477568412739
4.9323273059768714e-05,0.008736259234420531,0.0012714603404306996,0.00037371345474535223,0.004621253166024544,0.00011539980362021859
0.006131851856013555,0.000921805753703254,0.0011627579394193923,0.0016671388097642768,0.016140988609743626,0.0015778254941512977
0.0055116771377003064,0.0011476462069155233,0.0011907872895639932,0.00012480894674654847,0.0002614664341942542,0.011071293731856216
0.005951784312143153,0.008564354413455409,0.0014428340228865321,0.00155787113358468,0.00384941855884941,0.0011388643191811818
0.006306795894351464,0.0009478131331767545,0.0006077403506123615,0.00020255838998029101,0.003325463792867675,0.0002756587794569672
0.007080141969305701,0.008286226484716488,0.00011478351599606002,0.0007441185244131432,0.0008287124982163242,0.0004967861488217213
0.012550181978971444,0.00038504023873846526,0.0018229157882101864,0.0009771944925184343,0.00030078626658818495,0.0005050825942409494
0.008958278285354195,0.0007170934246372632,0.004300630840681446,0.00022644004666173126,0.0006226607835093227,0.0003587483056907445
0.007423136634418766,0.0031953312344432977,9.137045465534147e-05,0.0009468971542104644,0.00032782010291809363,0.0011208122545252731
0.0088268193130103,0.000821892181144518,0.003759613652028911,0.004185245969956072,0.0020964925873406585,0.00042257673753415303
0.005015911916309819,0.0026963725374878583,0.001246110282550959,0.0031874925693000863,0.00014713002847935693,7.741959368596311e-05
0.010131686967453365,0.007278898886652349,0.0007818701902750792,0.003325592510222192,0.0026831547056340374,1.288242027407787e-05
0.01468552926815925,0.006191407435724259,0.0003320016460166145,0.003175278835099133,0.0003420105444967656,2.0219980041837432e-05
0.00045860606201966384,0.005105983591473409,0.006514147910566665,0.0011562877663407985,0.0009211477805127473,0.000445923518613388
0.0003254552155746964,0.0005813028003012688,0.0008689186390474327,0.005355427996058205,0.0005337324679532914,0.000276367521025444
0.011114635671476384,0.006081421135582352,0.008822167132459431,0.00527460477103026,0.0005339647174062976,2.3263399718237704e-05
0.0043754754982012365,0.005403638916608487,0.0008493444325255469,0.0005487801701737527,0.0001070902227811073,0.00014508356813524591
0.016428317429574908,0.000662803557267636,0.00025564181646809336,0.0063687705455022356,0.0004517019611515411,0.0009628462661159494
0.0007622460330269715,0.007697677427035272,0.01270929313488369,0.0006033661300424576,0.0015907229535293,0.0015321741990052937
0.011249813574627354,0.005468143798472408,0.0014939623861801507,0.005474702220446345,0.0006682049012438166,0.0030414602144168373
0.005174364615794616,0.001169284192493322,0.0013988211570831984,0.009441149507827208,0.0007751789992984209,0.002970127460083675
0.016108714608689453,0.0050427059342179155,0.00794752315330176,0.0008506906567451757,8.347045341038813e-05,0.002421686558124146
0.015412593541839189,0.004397928350003036,0.0064453252376189644,0.000423243474466583,0.00016406101360350077,0.006214412835126366
0.011643949302059725,0.0012249702501783328,0.0130855009071293,0.010443834365255825,0.0011139845013437024,0.002478969553129269
0.009116550092639506,0.0009185968874263902,0.0011283356222395384,0.016600025609102897,0.0004092932110326294,0.0007736956486936475
0.013631651313955537,0.0038416339564867653,0.008892623734460457,0.0018492962897366254,0.0003216887173587329,0.0052123773293417
0.012656252199081642,0.0008293340830272584,0.0029529226739034614,0.005896183776376686,0.0003843031698891743,0.009218017911650445
0.0008307899890085644,0.003260612765697092,0.0009062025282118055,0.00130967522325806,0.0002633708797089041,0.0022879428550845286
0.0004814853783487331,0.001973563921920532,0.0070878217188736865,0.0006851852220691481,1.6930985124143836e-05,0.008861562593387124
0.009039562727228978,0.0025210172589280296,0.003183016779783751,0.005905673239797419,1.6141336983923137e-05,0.006900141147967896
0.008365519375980648,0.000543912467938016,0.0036397921881184334,0.001201508746163614,0.00013293958690068492,0.011740512535220286
0.010839165226906635,0.0017213144251419074,0.004823057694070011,0.005229106097525102,0.008469626602335426,0.003266214672984973
0.007143477294013867,0.0002791847054850656,0.005718958123909309,0.0006861523621352369,0.002489551561608162,0.0015611075312713457
0.0034588574808955136,0.0014785966692531264,0.0008710335230237119,0.0008115741501117823,0.000597229468405156,0.0006762228376878415
0.0002607933480703016,0.0002311332298749393,0.0001880885131344002,0.007386718979815461,0.0007821464828886035,0.009078771038785008
0.006097691605557735,0.0014307526953883864,0.0005074601511057588,0.0008898885563544282,0.025911072799241344,0.004046997737363388
0.00539413799745213,0.0015933421701409968,0.004905990574232243,0.007079168438799224,0.0009177569384988584,0.004558834221845116
0.005682272669438815,0.0005445231159315808,0.000513620327173737,0.011181910658166967,0.0001567916057244102,0.015622915465975069
0.0005008408436937036,0.0008331802760935224,0.002602881924064254,0.00044432904303616256,0.0017568509872645547,0.01201079321689293
0.0022371505815336618,4.232739174811802e-05,0.005306953250092203,0.00035966119685440853,0.0006012009340515601,0.007751089627625512
0.0002826493820552214,0.0011279379875698155,0.0003902982141893351,0.004648970480357213,0.0003924319007443874,0.013644692676314891
0.0056427565911158694,0.0005200468029079651,0.0005363459963186348,0.0005400615461126255,0.00041586587055270167,0.006662003980959699
0.0021679575417774435,0.0008118490966678302,0.00037743541517680447,0.004373431317964092,0.0006754278592323059,0.014640057673219775
0.0014182959307852815,0.0012333533206919317,0.00013285775807786413,0.0003634196372102487,0.0007165824623049848,0.013929314952079065
0.0016591751758357305,0.0024544536633188136,0.002881223055982837,0.0005014956390218074,0.0002993927698701484,0.013681172021751195
0.0027527394598442583,0.0028453069152387387,0.0016778584657624047,0.005081464027139061,0.00102958505012129,0.010990372121008368
0.000293666071694488,0.00012174720263932734,0.0014126853964832506,0.005983547166406005,0.0003108891177939498,0.008220401617998634
0.0004666327100086079,0.0024225932524701006,0.0011070264641690954,0.0007405946873406613,0.00020746843637033867,0.009133093995474727
0.00022399419964551373,0.007037079316890025,0.0005260131519693167,0.0030370639864464033,0.00012355670899923896,0.012192481202505977
0.00036876293627509735,0.00012012276040401894,0.00036052512793137415,0.002119525757410476,0.00011814529674419711,0.003021823903901981
0.00029032843326868315,0.0006741420454976627,0.004016904770538734,0.004398169994803107,0.0001425779392004376,0.0012064449122694673
0.0015010062288207157,0.010143247051340912,0.004324419442167485,0.00047089188009883905,0.00016408423854880137,0.0009752700889045423
0.0002456374192780974,0.00029228547639555,0.0008427713819118361,0.0022424387266017217,0.00022860313659389268,0.004504719718557889
0.0035997317148773462,0.008005368425870416,0.001330771525838146,0.000684242021113606,0.0007570170920733447,0.0038964943807633197
0.0007328368629870555,0.003918050920691173,0.00864540851177947,0.0017121491254142806,0.0003445885134251332,0.008723649822297643
0.0010329494361043918,0.0004231064339295471,0.0008274950237197305,0.0004725771934813304,0.00014517913307410577,0.00353424405791069
0.001060037156250908,0.0004590620399389874,0.010878794071107468,0.00198268501370313,0.00018145649763365678,0.003872230404713115
0.005372180876649851,0.0005088935840934616,0.0028927901316869514,0.000604041212959876,0.000465544028550704,0.0013946366440403006
0.0012362438930793454,0.004699415046651135,0.0005317868071859708,0.0019094409110742862,0.000731771576531583,0.0007084497337132855
0.010450617649676024,0.0003964972993944269,0.008607074867121159,0.0016433385460586955,0.00036765088410863777,0.002623511142418033
0.014037188570314316,0.0004968080895800449,0.006265889520815342,0.00033023524217034043,0.0005076508543807078,0.0022223634146601775
0.00040960378394133543,0.009629816589800116,0.001324534484828143,0.00045290403243400927,2.0925675715848554e-05,0.0018273442169356217
0.0003287910805475651,0.0005055483595267727,0.0003792538200909884,0.0005190621583410143,0.0008341471354166666,0.001670170351455772
0.0007093386115832752,0.0006345729448078558,0.004892868630558029,0.0006569418594460896,4.28964739702245e-05,0.0020669405577612705
0.0006702002787357262,0.0034677054362137263,0.0005515345088627123,0.0004616035052066991,8.407430198820395e-06,0.0008920971813097678
0.0004539188259094607,0.00035875124975336933,0.0004937891721313687,0.0002617693860066285,0.00018932975409056318,0.0007032383986509562
0.0016494868024456285,0.015384800426007011,0.005453945372937806,0.0015014322865596565,0.0003783343589469178,0.0012481772834485997
0.003966265420811722,0.0022825443958877185,0.0005686753909342167,0.003187272329483056,0.00011561377770643074,0.00024826800236936474
0.0005376541797419805,0.002733381955932795,0.00787341436848396,0.004208902598998372,0.00023930983637747335,9.392910316342213e-05
0.0005283435518272751,0.006730840830272583,0.00029565331300374206,0.009648859594397161,0.0002462540950223554,0.00031051218835382514
0.000707804574793519,0.001957279481373695,0.0014551763364344956,0.012512934780210622,0.0005666886653348554,0.0006280284110314208
0.0050341625204755784,0.0016858079121956958,0.0028431551444098122,0.007339089725471643,0.00012355670899923896,0.00024489105724897543
0.0003176218739557909,0.0002910463945445301,0.00033295696743892127,0.000634913089920968,0.0004237855769002093,0.00018185474833504097
0.0005882880345215525,0.00047312769396551727,0.003963020250038231,0.015065997829622785,0.0023644852311643836,4.310816363558743e-05
0.0002472228862030015,0.00031025957401195967,0.0015637711265269682,0.0008454144767806714,0.0016106964064878234,0.0009034787370858948
0.006169578520323941,0.0004086168834802999,0.0003056589323141552,0.0024944601067937128,0.00032422023639649923,0.0007992103451588114
0.003931814324074376,0.0001675043018076129,0.0012042694003951227,0.001965525459263218,0.00016831117859351217,0.0035150663448813182
0.0005116376251688894,0.00023977419541494657,0.00118152835826182,0.001089986005770513,0.00011463833000380518,0.003719517442046619
0.010042297845660448,0.0004930137719501275,0.007900984725117615,0.0005634213301841466,0.0002012441510297755,0.0036125391558871245
0.0009099516077187936,0.0005200186419568054,0.0014885379174144088,0.0004876923478805499,0.00012346380921803653,0.0052379337164873635
0.008037084759473246,0.000510669206171837,0.0012900594602594721,0.0007965691156210778,2.020570241152968e-06,0.011033813810087945
0.007577975036819721,0.000151292486871661,0.00026617890194907706,0.0009495304563706072,0.00022193757729261797,0.008125180103739754
0.0006806955732117692,0.007572421962743595,0.0013516063174092365,0.00041575053286544946,4.412739607115677e-06,0.006248098904969262
0.0051508982865436865,0.00036897219286895943,0.0015940888558027041,0.0012974854281676538,0.00030450225783628233,0.013353775107795424
0.0004496377105216324,0.00986618775659073,0.00038013227657127054,0.000879436740689716,0.0001923025470890411,0.006879754405204064
0.0002241945998272969,0.003068839652611249,0.00013243609896732873,0.0009627735723250706,0.0002731021317898592,0.001309754418545082
0.001065025879360254,0.0013320959905445604,0.0016542104173132106,0.004639548046446011,0.00015279691513270547,0.018017419700414105
0.001078779006879976,0.003840756520534847,2.4199279890571027e-05,0.0014465925721191559,0.0002502255606687595,0.0017071916757385587
0.0007328226753635663,0.003937950338073701,6.889734174852476e-05,0.0001698096867523337,3.767086127758752e-05,0.0034056283085724046
0.00020508387098751307,0.003673330772959416,0.000636786514132889,0.00024196695376235488,9.670867223173516e-05,0.00480009818989071
0.0005648890964821958,0.0014907162533389995,0.0029931691575475856,0.0010287018827708268,0.00025217645607401065,0.003915296877668203
0.00030892663420992416,0.00030065668966655537,0.0005405450182943833,0.00022108247372136806,7.608492080479453e-05,0.005805802475559256
0.0003301193967967297,4.746898856772098e-05,0.008059789891481811,0.0018694482329948815,2.2295947488584474e-06,0.0025484262268399933
0.0008249500084898739,0.0007508480299902865,0.004852422298064641,5.220162445824835e-05,0.00014541138252711187,0.0015143305877518783
0.00854804669907347,0.0003523009097825097,0.00014794085584430772,0.0002338420196427871,2.0763101098744293e-05,0.00098510908950222
0.0014993445034195577,0.0020796892074429335,0.0021995737694019413,6.115006398062441e-05,5.529859476074962e-05,0.0033144924810023907
0.00021347585028130085,0.0026209471351953313,0.00020512837271067214,0.00108654356167389,6.73523413717656e-07,0.0020793643805498635
0.0004787932767916812,0.0005724691545691173,0.0019731867498684426,0.0010563994336734194,0.00028794287183694825,0.012547727491034836
0.0006417913361517898,0.002857122657483153,6.723705900079159e-05,0.0003230487211842054,0.0005808558819682268,0.0007132024712901298
4.156973682298931e-05,0.00039276078582215276,0.0002736435858902742,0.0005080310162010708,9.382877901445966e-06,0.00035420402151639343
0.0004458088256325183,0.002445658553625091,0.0005110969609341267,0.00011575996295987606,7.548107222697869e-06,0.002844263295658299
0.0007430271235580834,0.000536338654231423,0.0015713653827990068,0.0004564901111939128,0.00011540475319872527,0.003959697452399249
0.00030615295381781,0.0010083265707526408,0.009190042744989566,0.009839003161647906,0.00036611803771879756,0.0001816462949325478
0.00028792363108728496,0.00039460755135608915,0.0013986498580695434,0.0003181507791663398,0.00028188116111348935,0.004824904144787398
0.00039688635293631596,8.381440142742229e-05,0.00022994257213744063,0.0003273386097941834,6.990708535483257e-05,0.007504781087239583
